Movie Name,Gross collection,Stars,Genre,Votes
The Silencing,-,"['Nikolaj Coster-Waldau', 'Caleb Ellsworth-Clark', 'Josh Cruddas', 'Annabelle Wallis']","Action, Crime, Mystery","28,814"
300: Rise of an Empire,$106.58M,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Hans Matheson']","Action, Drama","309,037"
Hitman,$39.69M,"['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko', 'Robert Knepper']","Action, Crime, Thriller","174,475"
Small Soldiers,$54.68M,"['Kirsten Dunst', 'Gregory Smith', 'David Cross', 'Jay Mohr']","Action, Adventure, Comedy","102,822"
The Cannonball Run,$72.18M,"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett', 'Dom DeLuise']","Action, Comedy, Sport","38,412"
Total Recall,$58.88M,"['Colin Farrell', 'Bokeem Woodbine', 'Bryan Cranston', 'Kate Beckinsale']","Action, Adventure, Sci-Fi","260,673"
Maze Runner: The Death Cure,$58.03M,"[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario', 'Thomas Brodie-Sangster']","Action, Adventure, Sci-Fi","151,395"
Dick Tracy,$103.74M,"['Warren Beatty', 'Madonna', 'Al Pacino', 'Charlie Korsmo']","Action, Comedy, Crime","64,061"
Reign of Fire,$43.06M,"['Matthew McConaughey', 'Christian Bale', 'Izabella Scorupco', 'Gerard Butler']","Action, Adventure, Fantasy","141,533"
Inferno,$34.34M,"['Tom Hanks', 'Felicity Jones', 'Irrfan Khan', 'Ben Foster']","Action, Adventure, Crime","183,242"
Men in Black II,$190.42M,"['Tommy Lee Jones', 'Will Smith', 'Rip Torn', 'Lara Flynn Boyle']","Action, Adventure, Comedy","389,337"
In the Shadow of the Moon,-,"['Boyd Holbrook', 'Cleopatra Coleman', 'Bokeem Woodbine', 'Michael C. Hall']","Action, Crime, Mystery","56,976"
Rush Hour 3,$140.13M,"['Jackie Chan', 'Chris Tucker', 'Max von Sydow', 'Hiroyuki Sanada']","Action, Comedy, Crime","176,404"
Knowing,$79.96M,"['Nicolas Cage', 'Chandler Canterbury', 'Rose Byrne', 'Lara Robinson']","Action, Mystery, Sci-Fi","241,406"
Spenser Confidential,-,"['Mark Wahlberg', 'Winston Duke', 'Alan Arkin', 'Iliza Shlesinger']","Action, Comedy, Crime","93,477"
Mad Max Beyond Thunderdome,$36.20M,"['George Ogilvie', 'Mel Gibson', 'Tina Turner', 'Bruce Spence', 'Adam Cockburn']","Action, Adventure, Sci-Fi","142,493"
Kate,-,"['Mary Elizabeth Winstead', 'Woody Harrelson', 'Miku Patricia Martineau', 'Tadanobu Asano']","Action, Adventure, Crime","66,634"
Dracula Untold,$56.28M,"['Luke Evans', 'Dominic Cooper', 'Sarah Gadon', 'Art Parkinson']","Action, Drama, Fantasy","202,074"
Transcendence,$23.02M,"['Johnny Depp', 'Rebecca Hall', 'Morgan Freeman', 'Cillian Murphy']","Action, Drama, Sci-Fi","234,172"
Austin Powers in Goldmember,$213.31M,"['Mike Myers', 'Beyoncé', 'Seth Green', 'Michael York']","Action, Adventure, Comedy","216,984"
Rogue,$0.01M,"['Michael Vartan', 'Radha Mitchell', 'Sam Worthington', 'Caroline Brazier']","Action, Drama, Horror","32,317"
The Devil's Own,$42.87M,"['Harrison Ford', 'Brad Pitt', 'Margaret Colin', 'Rubén Blades']","Action, Crime, Drama","68,897"
Eraser,$101.30M,"['Arnold Schwarzenegger', 'Vanessa Williams', 'James Caan', 'James Coburn']","Action, Crime, Thriller","115,601"
Cold Pursuit,$32.14M,"['Liam Neeson', 'Laura Dern', 'Micheál Neeson', 'Michael Eklund']","Action, Comedy, Crime","72,939"
The Divergent Series: Insurgent,$130.18M,"['Shailene Woodley', 'Ansel Elgort', 'Theo James', 'Kate Winslet']","Action, Adventure, Sci-Fi","246,456"
Parker,$17.62M,"['Jason Statham', 'Jennifer Lopez', 'Michael Chiklis', 'Nick Nolte']","Action, Crime, Thriller","126,344"
Time Trap,-,"['Ben Foster', 'Reiley McClendon', 'Cassidy Gifford', 'Brianne Howey', 'Olivia Draguicevich']","Action, Adventure, Mystery","40,390"
Deliver Us from Evil,$30.58M,"['Eric Bana', 'Edgar Ramírez', 'Olivia Munn', 'Chris Coy']","Action, Adventure, Crime","81,324"
Moonraker,$70.31M,"['Roger Moore', 'Lois Chiles', 'Michael Lonsdale', 'Richard Kiel']","Action, Adventure, Sci-Fi","105,206"
Outlander,$0.16M,"['Jim Caviezel', 'Sophia Myles', 'Ron Perlman', 'Jack Huston']","Action, Adventure, Sci-Fi","77,217"
The Brothers Grimsby,$6.86M,"['Sacha Baron Cohen', 'Mark Strong', 'Rebel Wilson', 'Freddie Crowder']","Action, Adventure, Comedy","107,226"
Zathura: A Space Adventure,$29.26M,"['Josh Hutcherson', 'Jonah Bobo', 'Dax Shepard', 'Tim Robbins']","Action, Adventure, Comedy","110,362"
Copshop,-,"['Gerard Butler', 'Frank Grillo', 'Alexis Louder', 'Toby Huss']","Action, Thriller","35,073"
Taken 2,$139.85M,"['Liam Neeson', 'Famke Janssen', 'Maggie Grace', 'Leland Orser']","Action, Crime, Thriller","314,936"
Shanghai Knights,$60.48M,"['Jackie Chan', 'Owen Wilson', 'Fann Wong', 'Aaron Taylor-Johnson']","Action, Adventure, Comedy","109,869"
American Assassin,$36.25M,"[""Dylan O'Brien"", 'Michael Keaton', 'Sanaa Lathan', 'Taylor Kitsch']","Action, Thriller","86,136"
Keanu,$20.57M,"['Keegan-Michael Key', 'Jordan Peele', 'Tiffany Haddish', 'Method Man']","Action, Comedy, Crime","50,732"
3 Days to Kill,$30.70M,"['Kevin Costner', 'Hailee Steinfeld', 'Connie Nielsen', 'Amber Heard']","Action, Drama, Thriller","95,818"
Johnny English Strikes Again,$4.41M,"['Rowan Atkinson', 'Ben Miller', 'Olga Kurylenko', 'Emma Thompson']","Action, Adventure, Comedy","78,445"
The Saint,$61.36M,"['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija', 'Valeriy Nikolaev']","Action, Adventure, Romance","70,781"
The Toxic Avenger,-,"['Lloyd Kaufman', 'Andree Maranda', 'Mitch Cohen', 'Jennifer Babtist', 'Cindy Manion']","Action, Comedy, Horror","30,280"
Death Race 2000,$8.00M,"['David Carradine', 'Sylvester Stallone', 'Simone Griffeth', 'Mary Woronov']","Action, Comedy, Sci-Fi","29,411"
Hard Target,$32.59M,"['Jean-Claude Van Damme', 'Lance Henriksen', 'Yancy Butler', 'Chuck Pfarrer']","Action, Crime, Thriller","54,044"
Blown Away,$30.16M,"['Jeff Bridges', 'Tommy Lee Jones', 'Suzy Amis', 'Lloyd Bridges']","Action, Crime, Drama","32,707"
Lionheart,$24.08M,"['Jean-Claude Van Damme', 'Harrison Page', 'Deborah Rennard', 'Lisa Pelikan']","Action, Crime, Drama","38,159"
TMNT,$54.15M,"['Patrick Stewart', 'Mako', 'Chris Evans', 'Sarah Michelle Gellar']","Animation, Action, Adventure","66,583"
The Losers,$23.58M,"['Idris Elba', 'Zoe Saldana', 'Jeffrey Dean Morgan', 'Chris Evans']","Action, Adventure, Comedy","104,946"
The Wall,$1.80M,"['Aaron Taylor-Johnson', 'John Cena', 'Laith Nakli']","Action, Drama, Thriller","28,927"
Next,$18.21M,"['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann']","Action, Sci-Fi, Thriller","162,893"
Redemption,$0.03M,"['Jason Statham', 'Agata Buzek', 'Vicky McClure', 'Benedict Wong']","Action, Crime, Drama","74,698"
Johnny English,$28.08M,"['Rowan Atkinson', 'John Malkovich', 'Natalie Imbruglia', 'Tasha de Vasconcelos']","Action, Adventure, Comedy","167,752"
Captain Underpants: The First Epic Movie,$73.92M,"['Kevin Hart', 'Thomas Middleditch', 'Ed Helms', 'Nick Kroll']","Animation, Action, Adventure","30,553"
Takers,$57.74M,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy']","Action, Crime, Drama","64,480"
The Eagle,$19.49M,"['Channing Tatum', 'Jamie Bell', 'Donald Sutherland', 'István Göz']","Action, Adventure, Drama","72,233"
War,$22.49M,"['Jet Li', 'Jason Statham', 'Nadine Velazquez', 'John Lone']","Action, Crime, Thriller","94,406"
Loaded Weapon 1,$27.98M,"['Emilio Estevez', 'Samuel L. Jackson', 'Jon Lovitz', 'Tim Curry']","Action, Comedy, Crime","49,980"
Feast,$0.05M,"['Navi Rawat', 'Krista Allen', 'Balthazar Getty', 'Judah Friedlander']","Action, Comedy, Horror","32,997"
Kung Pow: Enter the Fist,$16.03M,"['Steve Oedekerk', 'Fei Lung', 'Leo Lee', 'Ling-Ling Hsieh']","Action, Comedy","47,539"
Resident Evil: Extinction,$50.65M,"['Milla Jovovich', 'Ali Larter', 'Oded Fehr', 'Iain Glen']","Action, Horror, Sci-Fi","200,993"
The Outsider,-,"['Jared Leto', 'Tadanobu Asano', 'Kippei Shîna', 'Shioli Kutsuna']","Action, Crime, Drama","27,724"
Tower Heist,$78.05M,"['Eddie Murphy', 'Ben Stiller', 'Casey Affleck', 'Alan Alda']","Action, Comedy, Crime","148,329"
Stuber,$22.37M,"['Dave Bautista', 'Kumail Nanjiani', 'Mira Sorvino', 'Natalie Morales']","Action, Comedy, Crime","49,810"
Rising Sun,$63.10M,"['Sean Connery', 'Wesley Snipes', 'Harvey Keitel', 'Cary-Hiroyuki Tagawa']","Action, Crime, Drama","47,352"
The Boondock Saints II: All Saints Day,$10.27M,"['Sean Patrick Flanery', 'Norman Reedus', 'Billy Connolly', 'Clifton Collins Jr.']","Action, Thriller","65,863"
Astro Boy,$19.55M,"['Freddie Highmore', 'Nicolas Cage', 'Kristen Bell', 'Charlize Theron']","Animation, Action, Adventure","38,471"
The November Man,$24.98M,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko', 'Bill Smitrovich']","Action, Thriller","69,386"
Pokémon: The First Movie - Mewtwo Strikes Back,$85.74M,"['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart', 'Rica Matsumoto']","Animation, Action, Adventure","44,580"
Destroyer,$1.53M,"['Nicole Kidman', 'Toby Kebbell', 'Tatiana Maslany', 'Sebastian Stan']","Action, Crime, Drama","30,833"
Last Knights,-,"['Clive Owen', 'Morgan Freeman', 'Aksel Hennie', 'Payman Maadi']","Action, Drama, History","44,430"
The Warrior's Way,$5.66M,"['Jang Dong-Gun', 'Kate Bosworth', 'Geoffrey Rush', 'Danny Huston']","Action, Drama, Fantasy","26,848"
After the Sunset,$28.33M,"['Pierce Brosnan', 'Salma Hayek', 'Woody Harrelson', 'Don Cheadle']","Action, Comedy, Crime","48,895"
A Lonely Place to Die,-,"['Alec Newman', 'Ed Speleers', 'Melissa George', 'Kate Magowan']","Action, Adventure, Crime","30,124"
Mr. Nice Guy,$12.67M,"['Jackie Chan', 'Richard Norton', 'Miki Lee', 'Karen McLymont']","Action, Adventure, Comedy","28,100"
Money Talks,$41.07M,"['Charlie Sheen', 'Chris Tucker', 'Heather Locklear', 'Elise Neal']","Action, Comedy, Crime","30,530"
Ong Bak 2,$0.10M,"['Panna Rittikrai', 'Tony Jaa', 'Sarunyu Wongkrachang', 'Sorapong Chatree', 'Primrata Dej-Udom']",Action,"31,391"
Dabangg,$4.63M,"['Salman Khan', 'Sonakshi Sinha', 'Sonu Sood', 'Arbaaz Khan']","Action, Comedy, Crime","33,506"
The Legend of Tomiris,-,"['Ghassan Massoud', 'Eduardo Minett', 'Aizhan Lighg', 'Yerden Telemissov']","Action, Drama, History","42,692"
Ant-Man and the Wasp: Quantumania,-,"['Paul Rudd', 'Evangeline Lilly', 'Michael Douglas', 'Michelle Pfeiffer']","Action, Adventure, Comedy","189,802"
Mission: Impossible II,$215.41M,"['Tom Cruise', 'Dougray Scott', 'Thandiwe Newton', 'Ving Rhames']","Action, Adventure, Thriller","359,380"
The Huntsman: Winter's War,$48.39M,"['Chris Hemsworth', 'Jessica Chastain', 'Charlize Theron', 'Emily Blunt']","Action, Adventure, Drama","115,135"
Mortal Engines,$15.95M,"['Hera Hilmar', 'Robert Sheehan', 'Hugo Weaving', 'Jihae']","Action, Adventure, Fantasy","132,395"
Justice League,$229.02M,"['Ben Affleck', 'Gal Gadot', 'Jason Momoa', 'Ezra Miller']","Action, Adventure, Fantasy","465,769"
Snow White and the Huntsman,$155.33M,"['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin']","Action, Adventure, Drama","296,284"
The Lost City,$105.34M,"['Adam Nee', 'Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe', ""Da'Vine Joy Randolph""]","Action, Adventure, Comedy","136,421"
Mortal Kombat,$42.20M,"['Lewis Tan', 'Jessica McNamee', 'Josh Lawson', 'Joe Taslim']","Action, Adventure, Fantasy","182,513"
Superman Returns,$200.08M,"['Brandon Routh', 'Kevin Spacey', 'Kate Bosworth', 'James Marsden']","Action, Adventure, Sci-Fi","288,088"
Ambulance,$22.78M,"['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González', 'Garret Dillahunt']","Action, Crime, Drama","84,684"
6 Underground,-,"['Ryan Reynolds', 'Mélanie Laurent', 'Manuel Garcia-Rulfo', 'Ben Hardy']","Action, Thriller","187,593"
Gunpowder Milkshake,-,"['Karen Gillan', 'Lena Headey', 'Carla Gugino', 'Michelle Yeoh']","Action, Crime, Thriller","48,228"
Birds of Prey,$84.16M,"['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead', 'Jurnee Smollett']","Action, Comedy, Crime","252,073"
Jurassic World: Fallen Kingdom,$417.72M,"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith']","Action, Adventure, Sci-Fi","329,747"
Lightyear,$118.31M,"['Chris Evans', 'Keke Palmer', 'Peter Sohn', 'Taika Waititi']","Animation, Action, Adventure","115,870"
Rambo: Last Blood,$44.82M,"['Sylvester Stallone', 'Paz Vega', 'Sergio Peris-Mencheta', 'Adriana Barraza']","Action, Crime, Thriller","104,259"
Hotel Artemis,$6.71M,"['Jodie Foster', 'Sofia Boutella', 'Dave Bautista', 'Sterling K. Brown']","Action, Crime, Drama","56,054"
Lou,-,"['Allison Janney', 'Jurnee Smollett', 'Logan Marshall-Green', 'Ridley Asha Bateman']","Action, Adventure, Crime","30,447"
Day Shift,-,"['Jamie Foxx', 'Dave Franco', 'Natasha Liu Bordizzo', 'Meagan Good']","Action, Comedy, Fantasy","84,297"
The Expendables 3,$39.32M,"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Antonio Banderas']","Action, Adventure, Thriller","188,921"
Jack Reacher: Never Go Back,$58.70M,"['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge', 'Robert Knepper']","Action, Crime, Drama","166,550"
Rampage,$101.03M,"['Dwayne Johnson', 'Naomie Harris', 'Malin Akerman', 'Jeffrey Dean Morgan']","Action, Adventure, Sci-Fi","177,165"
Days of Thunder,$82.67M,"['Tom Cruise', 'Nicole Kidman', 'Robert Duvall', 'Randy Quaid']","Action, Drama, Sport","92,946"
Hitman's Wife's Bodyguard,-,"['Ryan Reynolds', 'Samuel L. Jackson', 'Salma Hayek', 'Antonio Banderas']","Action, Comedy, Crime","100,893"
San Andreas,$155.19M,"['Dwayne Johnson', 'Carla Gugino', 'Alexandra Daddario', 'Colton Haynes']","Action, Adventure, Thriller","247,722"
RoboCop,$58.61M,"['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton', 'Abbie Cornish']","Action, Crime, Sci-Fi","234,455"
Never Say Never Again,$55.50M,"['Sean Connery', 'Kim Basinger', 'Klaus Maria Brandauer', 'Max von Sydow']","Action, Adventure, Thriller","70,678"
Lifeforce,$11.60M,"['Steve Railsback', 'Mathilda May', 'Peter Firth', 'Frank Finlay']","Action, Horror, Mystery","27,663"
Mile 22,$36.11M,"['Mark Wahlberg', 'Lauren Cohan', 'Iko Uwais', 'John Malkovich']","Action, Thriller","83,854"
Die Another Day,$160.94M,"['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike', 'Toby Stephens']","Action, Adventure, Thriller","224,228"
Crawl,$39.01M,"['Kaya Scodelario', 'Barry Pepper', 'Morfydd Clark', 'Ross Anderson']","Action, Adventure, Horror","89,203"
Jumper,$80.17M,"['Hayden Christensen', 'Samuel L. Jackson', 'Jamie Bell', 'Rachel Bilson']","Action, Adventure, Sci-Fi","314,921"
Speed Racer,$43.95M,"['Lilly Wachowski', 'Emile Hirsch', 'Matthew Fox', 'Christina Ricci', 'Nicholas Elia']","Action, Adventure, Comedy","76,479"
Hansel & Gretel: Witch Hunters,$55.70M,"['Jeremy Renner', 'Gemma Arterton', 'Peter Stormare', 'Famke Janssen']","Action, Fantasy, Horror","211,999"
I Am Number Four,$55.10M,"['Alex Pettyfer', 'Timothy Olyphant', 'Dianna Agron', 'Teresa Palmer']","Action, Adventure, Sci-Fi","242,439"
Deep Rising,$11.20M,"['Treat Williams', 'Famke Janssen', 'Anthony Heald', ""Kevin J. O'Connor""]","Action, Adventure, Horror","39,316"
The Karate Kid Part II,$115.10M,"['Pat Morita', 'Ralph Macchio', 'Pat E. Johnson', 'Bruce Malmuth']","Action, Family, Sport","94,875"
Push,$31.81M,"['Camilla Belle', 'Dakota Fanning', 'Chris Evans', 'Colin Ford']","Action, Sci-Fi, Thriller","113,926"
The Girl in the Spider's Web,$14.84M,"['Claire Foy', 'Beau Gadsdon', 'Sverrir Gudnason', 'LaKeith Stanfield']","Action, Crime, Drama","49,746"
Krull,$16.52M,"['Ken Marshall', 'Lysette Anthony', 'Freddie Jones', 'Francesca Annis']","Action, Adventure, Fantasy","35,055"
The Sorcerer's Apprentice,$63.15M,"['Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer']","Action, Adventure, Family","166,471"
Blood Red Sky,-,"['Peri Baumeister', 'Carl Anton Koch', 'Alexander Scheer', 'Kais Setti']","Action, Adventure, Drama","52,100"
The Postman,$17.63M,"['Kevin Costner', 'Will Patton', 'Larenz Tate', 'Olivia Williams']","Action, Adventure, Drama","76,183"
Dora and the Lost City of Gold,$60.48M,"['Isabela Merced', 'Eugenio Derbez', 'Michael Peña', 'Eva Longoria']","Action, Adventure, Comedy","32,562"
Resident Evil: Apocalypse,$51.20M,"['Milla Jovovich', 'Sienna Guillory', 'Eric Mabius', 'Oded Fehr']","Action, Horror, Sci-Fi","205,229"
Mystery Men,$29.76M,"['Ben Stiller', 'Janeane Garofalo', 'William H. Macy', 'Hank Azaria']","Action, Comedy, Fantasy","69,063"
Universal Soldier,$36.30M,"['Jean-Claude Van Damme', 'Dolph Lundgren', 'Ally Walker', ""Ed O'Ross""]","Action, Sci-Fi","93,346"
The Protégé,-,"['Michael Keaton', 'Maggie Q', 'Samuel L. Jackson', 'David Rintoul']","Action, Thriller","35,299"
Sphere,$37.02M,"['Dustin Hoffman', 'Sharon Stone', 'Samuel L. Jackson', 'Peter Coyote']","Action, Mystery, Sci-Fi","109,620"
The Promise,-,"['Oscar Isaac', 'Charlotte Le Bon', 'Christian Bale', 'Daniel Giménez Cacho']","Action, Adventure, Drama","177,370"
Red Heat,$34.99M,"['Arnold Schwarzenegger', 'Jim Belushi', 'Peter Boyle', ""Ed O'Ross""]","Action, Comedy, Crime","73,784"
Code 8,-,"['Kari Matchett', 'Robbie Amell', 'Penny Eizenga', 'Lawrence Bayne']","Action, Crime, Drama","42,458"
Vampires,$20.24M,"['James Woods', 'Daniel Baldwin', 'Sheryl Lee', 'Thomas Ian Griffith']","Action, Horror, Thriller","61,703"
Broken Arrow,$70.77M,"['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo']","Action, Adventure, Thriller","102,500"
Big Stan,-,"['Rob Schneider', 'David Carradine', 'Sally Kirkland', 'Jennifer Morrison']","Action, Comedy","46,057"
Crank: High Voltage,$13.63M,"['Brian Taylor', 'Jason Statham', 'Amy Smart', 'Clifton Collins Jr.', 'Dwight Yoakam']","Action, Crime, Thriller","154,710"
Windtalkers,$40.91M,"['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich']","Action, Drama, War","71,571"
Ride Along,$134.94M,"['Ice Cube', 'Kevin Hart', 'Tika Sumpter', 'John Leguizamo']","Action, Comedy, Crime","119,076"
Blitz,-,"['Jason Statham', 'Paddy Considine', 'Aidan Gillen', 'Zawe Ashton']","Action, Crime, Thriller","89,191"
The Jewel of the Nile,$75.97M,"['Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Spyros Fokas']","Action, Adventure, Comedy","60,209"
The Collection,$12.84M,"['Josh Stewart', 'Emma Fitzpatrick', 'Christopher McDonald', 'Randall Archer']","Action, Adventure, Horror","52,184"
Heist,-,"['Robert De Niro', 'Jeffrey Dean Morgan', 'Dave Bautista', 'Kate Bosworth']","Action, Crime, Drama","31,738"
Jimmy Neutron: Boy Genius,$80.94M,"['Debi Derryberry', 'Rob Paulsen', 'Megan Cavanagh', 'Mark DeCarlo']","Animation, Action, Adventure","36,654"
American Ultra,$14.43M,"['Jesse Eisenberg', 'Kristen Stewart', 'Connie Britton', 'John Leguizamo']","Action, Comedy","94,134"
Romeo Must Die,$55.97M,"['Jet Li', 'Aaliyah', 'Isaiah Washington', 'Russell Wong']","Action, Crime, Thriller","72,303"
30 Minutes or Less,$37.05M,"['Jesse Eisenberg', 'Danny McBride', 'Nick Swardson', 'Aziz Ansari']","Action, Comedy, Crime","104,483"
Gringo,$4.97M,"['Joel Edgerton', 'Charlize Theron', 'David Oyelowo', 'Thandiwe Newton']","Action, Comedy, Crime","31,361"
Red State,$1.10M,"['Michael Parks', 'Melissa Leo', 'John Goodman', 'Michael Angarano']","Action, Crime, Horror","65,926"
Point of No Return,$30.04M,"['Bridget Fonda', 'Gabriel Byrne', 'Dermot Mulroney', 'Miguel Ferrer']","Action, Crime, Drama","29,339"
Mercury Rising,$32.94M,"['Bruce Willis', 'Miko Hughes', 'Alec Baldwin', 'Chi McBride']","Action, Crime, Drama","76,276"
Hobo with a Shotgun,$0.70M,"['Rutger Hauer', 'Pasha Ebrahimi', 'Robb Wells', 'Brian Downey']","Action, Comedy, Horror","47,673"
Flight of the Phoenix,$21.01M,"['Dennis Quaid', 'Miranda Otto', 'Giovanni Ribisi', 'Tyrese Gibson']","Action, Adventure, Drama","55,747"
Hit and Run,$13.75M,"['Dax Shepard', 'Dax Shepard', 'Kristen Bell', 'Bradley Cooper', 'Kristin Chenoweth']","Action, Adventure, Comedy","36,943"
Solomon Kane,-,"['James Purefoy', 'Max von Sydow', 'Rachel Hurd-Wood', 'Pete Postlethwaite']","Action, Adventure, Fantasy","75,067"
Ironclad,-,"['Paul Giamatti', 'Jason Flemyng', 'Brian Cox', 'James Purefoy']","Action, Drama, History","42,984"
Conquest of the Planet of the Apes,$9.81M,"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban', 'Natalie Trundy']","Action, Sci-Fi","34,331"
Sky Captain and the World of Tomorrow,$37.76M,"['Gwyneth Paltrow', 'Jude Law', 'Angelina Jolie', 'Giovanni Ribisi']","Action, Adventure, Mystery","86,341"
Broken City,$19.70M,"['Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones', 'Jeffrey Wright']","Action, Crime, Drama","82,295"
Out for Justice,$39.67M,"['Steven Seagal', 'William Forsythe', 'Jerry Orbach', 'Jo Champa']","Action, Crime, Drama","25,006"
The Replacement Killers,$18.97M,"['Chow Yun-Fat', 'Mira Sorvino', 'Michael Rooker', 'Kenneth Tsang']","Action, Crime, Thriller","29,889"
The Sentinel,$36.28M,"['Michael Douglas', 'Kiefer Sutherland', 'Kim Basinger', 'Eva Longoria']","Action, Crime, Thriller","51,144"
